Position	ENSG.ID	Gene.type	Gene.name	Chromosome	ENSP.ID	stat	enr
10352	ENSG00000106809	protein_coding	OGN	9	ENSP00000262551	9626	251
10353	ENSG00000176102	protein_coding	CSTF3	11	ENSP00000315791	9625	251
10354	ENSG00000259431	protein_coding	THTPA	14	ENSP00000288014	9624	251
10355	ENSG00000179148	protein_coding	ALOXE3	17	ENSP00000314879	9623	251
10356	ENSG00000183607	protein_coding	GKN2	2	ENSP00000329292	9622	251
10357	ENSG00000198626	protein_coding	RYR2	1	ENSP00000355533	9621	251
10358	ENSG00000148082	protein_coding	SHC3	9	ENSP00000364995	9620	251
10359	ENSG00000075292	protein_coding	ZNF638	2	ENSP00000386433	9619	251
10360	ENSG00000109072	protein_coding	VTN	17	ENSP00000226218	9618	251
10361	ENSG00000100028	protein_coding	SNRPD3	22	ENSP00000215829	9617	251
10362	ENSG00000133661	protein_coding	SFTPD	10	ENSP00000361366	9616	251
10363	ENSG00000182156	protein_coding	ENPP7	17	ENSP00000332656	9615	251
10364	ENSG00000139579	protein_coding	NABP2	12	ENSP00000369545	9614	251
10365	ENSG00000142544	protein_coding	CTU1	19	ENSP00000390011	9613	251
10366	ENSG00000069943	protein_coding	PIGB	15	ENSP00000164305	9612	251
10367	ENSG00000164024	protein_coding	METAP1	4	ENSP00000296411	9611	251
10368	ENSG00000106355	protein_coding	LSM5	7	ENSP00000410758	9610	251
10369	ENSG00000100836	protein_coding	PABPN1	14	ENSP00000216727	9609	251
10370	ENSG00000103375	protein_coding	AQP8	16	ENSP00000219660	9608	251
10371	ENSG00000145833	protein_coding	DDX46	5	ENSP00000416534	9607	251
10372	ENSG00000179604	protein_coding	CDC42EP4	17	ENSP00000338258	9606	251
10373	ENSG00000130307	protein_coding	USHBP1	19	ENSP00000252597	9605	251
10374	ENSG00000176092	protein_coding	CRYBG2	1	ENSP00000310435	9604	251
10375	ENSG00000109182	protein_coding	CWH43	4	ENSP00000226432	9603	251
10376	ENSG00000211584	protein_coding	SLC48A1	12	ENSP00000415998	9602	251
10377	ENSG00000166313	protein_coding	APBB1	11	ENSP00000477213	9601	251
10378	ENSG00000070061	protein_coding	ELP1	9	ENSP00000363779	9600	251
10379	ENSG00000153823	protein_coding	PID1	2	ENSP00000375907	9599	251
10380	ENSG00000145687	protein_coding	SSBP2	5	ENSP00000483921	9598	251
10381	ENSG00000161179	protein_coding	YDJC	22	ENSP00000292778	9597	251
10382	ENSG00000112282	protein_coding	MED23	6	ENSP00000357047	9596	251
10383	ENSG00000131914	protein_coding	LIN28A	1	ENSP00000363314	9595	251
10384	ENSG00000197915	protein_coding	HRNR	1	ENSP00000357791	9594	251
10385	ENSG00000176444	protein_coding	CLK2	1	ENSP00000357345	9593	251
10386	ENSG00000136932	protein_coding	TRMO	9	ENSP00000364260	9592	251
10387	ENSG00000186566	protein_coding	GPATCH8	17	ENSP00000467556	9591	251
10388	ENSG00000133943	protein_coding	DGLUCY	14	ENSP00000428263	9590	251
10389	ENSG00000067840	protein_coding	PDZD4	X	ENSP00000164640	9589	251
10390	ENSG00000008282	protein_coding	SYPL1	7	ENSP00000011473	9588	251
10391	ENSG00000179930	protein_coding	ZNF648	1	ENSP00000344129	9587	251
10392	ENSG00000166268	protein_coding	MYRFL	12	ENSP00000440626	9586	251
10393	ENSG00000198918	protein_coding	RPL39	X	ENSP00000355315	9585	251
10394	ENSG00000187268	protein_coding	FAM9C	X	ENSP00000334430	9584	251
10395	ENSG00000120913	protein_coding	PDLIM2	8	ENSP00000312634	9583	251
10396	ENSG00000104413	protein_coding	ESRP1	8	ENSP00000405738	9582	251
10397	ENSG00000133835	protein_coding	HSD17B4	5	ENSP00000420914	9581	251
10398	ENSG00000145861	protein_coding	C1QTNF2	5	ENSP00000377545	9580	251
10399	ENSG00000165821	protein_coding	SALL2	14	ENSP00000483562	9579	251
10400	ENSG00000244607	protein_coding	CCDC13	3	ENSP00000309836	9578	251
10401	ENSG00000185670	protein_coding	ZBTB3	11	ENSP00000378286	9577	251
10402	ENSG00000189120	protein_coding	SP6	17	ENSP00000438209	9576	251
10403	ENSG00000178965	protein_coding	ERICH3	1	ENSP00000322609	9575	251
10404	ENSG00000080007	protein_coding	DDX43	6	ENSP00000359361	9574	251
10405	ENSG00000026036	protein_coding	RTEL1-TNFRSF6B	20	ENSP00000480348	9573	251
10406	ENSG00000196981	protein_coding	WDR5B	3	ENSP00000330381	9572	251
10407	ENSG00000162543	protein_coding	UBXN10	1	ENSP00000364240	9571	251
10408	ENSG00000130703	protein_coding	OSBPL2	20	ENSP00000316649	9570	251
10409	ENSG00000162998	protein_coding	FRZB	2	ENSP00000295113	9569	251
10410	ENSG00000054282	protein_coding	SDCCAG8	1	ENSP00000355499	9568	251
10411	ENSG00000134201	protein_coding	GSTM5	1	ENSP00000256593	9567	251
10412	ENSG00000168634	protein_coding	WFDC13	20	ENSP00000302938	9566	251
10413	ENSG00000104369	protein_coding	JPH1	8	ENSP00000344488	9565	251
10414	ENSG00000198848	protein_coding	CES1	16	ENSP00000353720	9564	251
10415	ENSG00000062582	protein_coding	MRPS24	7	ENSP00000318158	9563	251
10416	ENSG00000152433	protein_coding	ZNF547	19	ENSP00000282282	9562	251
10417	ENSG00000188158	protein_coding	NHS	X	ENSP00000369400	9561	251
10418	ENSG00000088899	protein_coding	LZTS3	20	ENSP00000353496	9560	251
10419	ENSG00000151779	protein_coding	NBAS	2	ENSP00000281513	9559	251
10420	ENSG00000136155	protein_coding	SCEL	13	ENSP00000302579	9558	251
10421	ENSG00000128045	protein_coding	RASL11B	4	ENSP00000248706	9557	251
10422	ENSG00000159905	protein_coding	ZNF221	19	ENSP00000251269	9556	251
10423	ENSG00000099204	protein_coding	ABLIM1	10	ENSP00000277895	9555	251
10424	ENSG00000163888	protein_coding	CAMK2N2	3	ENSP00000296238	9554	251
10425	ENSG00000115761	protein_coding	NOL10	2	ENSP00000371101	9553	251
10426	ENSG00000184635	protein_coding	ZNF93	19	ENSP00000342002	9552	251
10427	ENSG00000152377	protein_coding	SPOCK1	5	ENSP00000378401	9551	251
10428	ENSG00000157680	protein_coding	DGKI	7	ENSP00000288490	9550	251
10429	ENSG00000164190	protein_coding	NIPBL	5	ENSP00000282516	9549	251
10430	ENSG00000124459	protein_coding	ZNF45	19	ENSP00000269973	9548	251
10431	ENSG00000187398	protein_coding	LUZP2	11	ENSP00000336817	9547	251
10432	ENSG00000182400	protein_coding	TRAPPC6B	14	ENSP00000330289	9546	251
10433	ENSG00000188051	protein_coding	TMEM221	19	ENSP00000342162	9545	251
10434	ENSG00000105856	protein_coding	HBP1	7	ENSP00000222574	9544	251
10435	ENSG00000183337	protein_coding	BCOR	X	ENSP00000367705	9543	251
10436	ENSG00000046889	protein_coding	PREX2	8	ENSP00000288368	9542	251
10437	ENSG00000167972	protein_coding	ABCA3	16	ENSP00000301732	9541	251
10438	ENSG00000173281	protein_coding	PPP1R3B	8	ENSP00000308318	9540	251
10439	ENSG00000239382	protein_coding	ALKBH6	19	ENSP00000368152	9539	251
10440	ENSG00000168653	protein_coding	NDUFS5	1	ENSP00000362060	9538	251
10441	ENSG00000148399	protein_coding	DPH7	9	ENSP00000277540	9537	251
10442	ENSG00000166548	protein_coding	TK2	16	ENSP00000299697	9536	251
10443	ENSG00000101222	protein_coding	SPEF1	20	ENSP00000369080	9535	251
10444	ENSG00000135686	protein_coding	KLHL36	16	ENSP00000456743	9534	251
10445	ENSG00000077009	protein_coding	NMRK2	19	ENSP00000480091	9533	251
10446	ENSG00000168158	protein_coding	OR2C1	16	ENSP00000307726	9532	251
10447	ENSG00000164082	protein_coding	GRM2	3	ENSP00000378492	9531	251
10448	ENSG00000105372	protein_coding	RPS19	19	ENSP00000470972	9530	251
10449	ENSG00000185664	protein_coding	PMEL	12	ENSP00000402758	9529	251
10450	ENSG00000087095	protein_coding	NLK	17	ENSP00000384625	9528	251
10451	ENSG00000215440	protein_coding	NPEPL1	20	ENSP00000348395	9527	251
10452	ENSG00000166822	protein_coding	TMEM170A	16	ENSP00000454404	9526	251
10453	ENSG00000107611	protein_coding	CUBN	10	ENSP00000367064	9525	251
10454	ENSG00000055609	protein_coding	KMT2C	7	ENSP00000262189	9524	251
10455	ENSG00000138744	protein_coding	NAAA	4	ENSP00000286733	9523	251
10456	ENSG00000168280	protein_coding	KIF5C	2	ENSP00000393379	9522	251
10457	ENSG00000130513	protein_coding	GDF15	19	ENSP00000252809	9521	251
10458	ENSG00000168434	protein_coding	COG7	16	ENSP00000305442	9520	251
10459	ENSG00000126432	protein_coding	PRDX5	11	ENSP00000265462	9519	251
10460	ENSG00000135525	protein_coding	MAP7	6	ENSP00000482335	9518	251
10461	ENSG00000103018	protein_coding	CYB5B	16	ENSP00000308430	9517	251
10462	ENSG00000278259	protein_coding	MYO19	17	ENSP00000479518	9516	251
10463	ENSG00000154639	protein_coding	CXADR	21	ENSP00000284878	9515	251
10464	ENSG00000183775	protein_coding	KCTD16	5	ENSP00000426548	9514	251
10465	ENSG00000169925	protein_coding	BRD3	9	ENSP00000305918	9513	251
10466	ENSG00000126883	protein_coding	NUP214	9	ENSP00000352400	9512	251
10467	ENSG00000068615	protein_coding	REEP1	2	ENSP00000438346	9511	251
10468	ENSG00000186564	protein_coding	FOXD2	1	ENSP00000335493	9510	251
10469	ENSG00000106631	protein_coding	MYL7	7	ENSP00000223364	9509	251
10470	ENSG00000117505	protein_coding	DR1	1	ENSP00000359295	9508	251
10471	ENSG00000128346	protein_coding	C22orf23	22	ENSP00000249079	9507	251
10472	ENSG00000143033	protein_coding	MTF2	1	ENSP00000359321	9506	251
10473	ENSG00000108830	protein_coding	RND2	17	ENSP00000466680	9505	251
10474	ENSG00000117758	protein_coding	STX12	1	ENSP00000363054	9504	251
10475	ENSG00000133710	protein_coding	SPINK5	5	ENSP00000352936	9503	251
10476	ENSG00000156030	protein_coding	MIDEAS	14	ENSP00000286523	9502	251
10477	ENSG00000010322	protein_coding	NISCH	3	ENSP00000339958	9501	251
10478	ENSG00000182791	protein_coding	CCDC87	11	ENSP00000328487	9500	251
10479	ENSG00000184271	protein_coding	POU6F1	12	ENSP00000373895	9499	251
10480	ENSG00000142675	protein_coding	CNKSR1	1	ENSP00000363371	9498	251
10481	ENSG00000160539	protein_coding	PLPP7	9	ENSP00000361338	9497	251
10482	ENSG00000105388	protein_coding	CEACAM5	19	ENSP00000221992	9496	251
10483	ENSG00000108587	protein_coding	GOSR1	17	ENSP00000225724	9495	251
10484	ENSG00000141456	protein_coding	PELP1	17	ENSP00000301396	9494	251
10485	ENSG00000179284	protein_coding	DAND5	19	ENSP00000323155	9493	251
10486	ENSG00000169057	protein_coding	MECP2	X	ENSP00000395535	9492	251
10487	ENSG00000075290	protein_coding	WNT8B	10	ENSP00000340677	9491	251
10488	ENSG00000198753	protein_coding	PLXNB3	X	ENSP00000442736	9490	251
10489	ENSG00000100031	protein_coding	GGT1	22	ENSP00000383232	9489	251
10490	ENSG00000144191	protein_coding	CNGA3	2	ENSP00000377140	9488	251
10491	ENSG00000168936	protein_coding	TMEM129	4	ENSP00000372394	9487	251
10492	ENSG00000135249	protein_coding	RINT1	7	ENSP00000257700	9486	251
10493	ENSG00000141127	protein_coding	PRPSAP2	17	ENSP00000268835	9485	251
10494	ENSG00000221957	protein_coding	KIR2DS4	19	NA	9484	251
10495	ENSG00000164411	protein_coding	GJB7	6	ENSP00000435355	9483	251
10496	ENSG00000099822	protein_coding	HCN2	19	ENSP00000251287	9482	251
10497	ENSG00000197077	protein_coding	KIAA1671	22	ENSP00000351207	9481	251
10498	ENSG00000149292	protein_coding	TTC12	11	ENSP00000433757	9480	251
10499	ENSG00000181273	protein_coding	OR5AK2	11	ENSP00000322784	9479	251
10500	ENSG00000231852	protein_coding	CYP21A2	6	ENSP00000408860	9478	251
10501	ENSG00000197753	protein_coding	LHFPL5	6	ENSP00000353346	9477	251
10502	ENSG00000139842	protein_coding	CUL4A	13	ENSP00000364589	9476	251
10503	ENSG00000126464	protein_coding	PRR12	19	ENSP00000394510	9475	251
10504	ENSG00000068394	protein_coding	GPKOW	X	ENSP00000156109	9474	251
10505	ENSG00000150394	protein_coding	CDH8	16	ENSP00000462701	9473	251
10506	ENSG00000134365	protein_coding	CFHR4	1	ENSP00000356386	9472	251
10507	ENSG00000143882	protein_coding	ATP6V1C2	2	ENSP00000272238	9471	251
10508	ENSG00000104341	protein_coding	LAPTM4B	8	ENSP00000402301	9470	251
10509	ENSG00000112695	protein_coding	COX7A2	6	ENSP00000359098	9469	251
10510	ENSG00000072682	protein_coding	P4HA2	5	ENSP00000384999	9468	251
10511	ENSG00000196155	protein_coding	PLEKHG4	16	ENSP00000353646	9467	251
10512	ENSG00000137204	protein_coding	SLC22A7	6	ENSP00000361666	9466	251
10513	ENSG00000138386	protein_coding	NAB1	2	ENSP00000336894	9465	251
10514	ENSG00000143222	protein_coding	UFC1	1	ENSP00000356982	9464	251
10515	ENSG00000178184	protein_coding	PARD6G	18	ENSP00000343144	9463	251
10516	ENSG00000182141	protein_coding	ZNF708	19	ENSP00000349401	9462	251
10517	ENSG00000183283	protein_coding	DAZAP2	12	ENSP00000448051	9461	251
10518	ENSG00000085185	protein_coding	BCORL1	X	ENSP00000437775	9460	251
10519	ENSG00000196407	protein_coding	THEM5	1	ENSP00000357807	9459	251
10520	ENSG00000198553	protein_coding	KCNRG	13	ENSP00000324191	9458	251
10521	ENSG00000057294	protein_coding	PKP2	12	ENSP00000070846	9457	251
10522	ENSG00000101280	protein_coding	ANGPT4	20	ENSP00000371347	9456	251
10523	ENSG00000272514	protein_coding	CFAP206	6	ENSP00000358575	9455	251
10524	ENSG00000186652	protein_coding	PRG2	11	ENSP00000312134	9454	251
10525	ENSG00000133019	protein_coding	CHRM3	1	ENSP00000255380	9453	251
10526	ENSG00000184005	protein_coding	ST6GALNAC3	1	ENSP00000329214	9452	251
10527	ENSG00000176244	protein_coding	ACBD7	10	ENSP00000367453	9451	251
10528	ENSG00000171956	protein_coding	FOXB1	15	ENSP00000379369	9450	251
10529	ENSG00000147573	protein_coding	TRIM55	8	ENSP00000323913	9449	251
10530	ENSG00000261147	protein_coding	NA	15	NA	9448	251
10531	ENSG00000156795	protein_coding	NTAQ1	8	ENSP00000287387	9447	251
10532	ENSG00000172339	protein_coding	ALG14	1	ENSP00000359224	9446	251
10533	ENSG00000118017	protein_coding	A4GNT	3	ENSP00000236709	9445	251
10534	ENSG00000174173	protein_coding	TRMT10C	3	ENSP00000312356	9444	251
10535	ENSG00000159111	protein_coding	MRPL10	17	ENSP00000290208	9443	251
10536	ENSG00000121940	protein_coding	CLCC1	1	ENSP00000349456	9442	251
10537	ENSG00000163946	protein_coding	TASOR	3	ENSP00000417509	9441	251
10538	ENSG00000164707	protein_coding	SLC13A4	7	ENSP00000297282	9440	251
10539	ENSG00000164398	protein_coding	ACSL6	5	ENSP00000368566	9439	251
10540	ENSG00000130368	protein_coding	MAS1	6	ENSP00000252660	9438	251
10541	ENSG00000198719	protein_coding	DLL1	6	ENSP00000355718	9437	251
10542	ENSG00000109511	protein_coding	ANXA10	4	ENSP00000352248	9436	251
10543	ENSG00000175664	protein_coding	TEX26	13	ENSP00000369840	9435	251
10544	ENSG00000162522	protein_coding	KIAA1522	1	ENSP00000383851	9434	251
10545	ENSG00000043093	protein_coding	DCUN1D1	3	ENSP00000292782	9433	251
10546	ENSG00000171227	protein_coding	TMEM37	2	ENSP00000303148	9432	251
10547	ENSG00000065150	protein_coding	IPO5	13	ENSP00000261574	9431	251
10548	ENSG00000116198	protein_coding	CEP104	1	ENSP00000367476	9430	251
10549	ENSG00000104613	protein_coding	INTS10	8	ENSP00000381064	9429	251
10550	ENSG00000064115	protein_coding	TM7SF3	12	ENSP00000342322	9428	251
10551	ENSG00000136813	protein_coding	ECPAS	9	ENSP00000259335	9427	251
10552	ENSG00000185115	protein_coding	NSMCE3	15	ENSP00000330694	9426	251
10553	ENSG00000092439	protein_coding	TRPM7	15	ENSP00000320239	9425	251
10554	ENSG00000171509	protein_coding	RXFP1	4	ENSP00000405841	9424	251
10555	ENSG00000138823	protein_coding	MTTP	4	ENSP00000427679	9423	251
10556	ENSG00000187605	protein_coding	TET3	2	ENSP00000386869	9422	251
10557	ENSG00000227345	protein_coding	PARG	10	ENSP00000384408	9421	251
10558	ENSG00000107816	protein_coding	LZTS2	10	ENSP00000359240	9420	251
10559	ENSG00000180772	protein_coding	AGTR2	X	ENSP00000360973	9419	251
10560	ENSG00000184524	protein_coding	CEND1	11	ENSP00000328336	9418	251
10561	ENSG00000162191	protein_coding	UBXN1	11	ENSP00000294119	9417	251
10562	ENSG00000174652	protein_coding	ZNF266	19	ENSP00000466714	9416	251
10563	ENSG00000139351	protein_coding	SYCP3	12	ENSP00000376658	9415	251
10564	ENSG00000275183	protein_coding	LENG9	19	ENSP00000479355	9414	251
10565	ENSG00000117407	protein_coding	ARTN	1	ENSP00000387435	9413	251
10566	ENSG00000109193	protein_coding	SULT1E1	4	ENSP00000226444	9412	251
10567	ENSG00000251369	protein_coding	ZNF550	19	ENSP00000446224	9411	251
10568	ENSG00000100422	protein_coding	CERK	22	ENSP00000216264	9410	251
10569	ENSG00000174332	protein_coding	GLIS1	1	ENSP00000309653	9409	251
10570	ENSG00000131374	protein_coding	TBC1D5	3	ENSP00000402935	9408	251
10571	ENSG00000277586	protein_coding	NEFL	8	ENSP00000482169	9407	251
10572	ENSG00000167700	protein_coding	MFSD3	8	ENSP00000301327	9406	251
10573	ENSG00000125356	protein_coding	NDUFA1	X	ENSP00000360492	9405	251
10574	ENSG00000171827	protein_coding	ZNF570	19	ENSP00000467218	9404	251
10575	ENSG00000074755	protein_coding	ZZEF1	17	ENSP00000371051	9403	251
10576	ENSG00000099810	protein_coding	MTAP	9	ENSP00000369519	9402	251
10577	ENSG00000174529	protein_coding	TMEM81	1	ENSP00000356135	9401	251
10578	ENSG00000198722	protein_coding	UNC13B	9	ENSP00000367756	9400	251
10579	ENSG00000056998	protein_coding	GYG2	X	ENSP00000370555	9399	251
10580	ENSG00000151665	protein_coding	PIGF	2	ENSP00000281382	9398	251
10581	ENSG00000164627	protein_coding	KIF6	6	ENSP00000287152	9397	251
10582	ENSG00000144749	protein_coding	LRIG1	3	ENSP00000273261	9396	251
10583	ENSG00000163608	protein_coding	NEPRO	3	ENSP00000320251	9395	251
10584	ENSG00000158715	protein_coding	SLC45A3	1	ENSP00000356113	9394	251
10585	ENSG00000157653	protein_coding	C9orf43	9	ENSP00000288462	9393	251
10586	ENSG00000144550	protein_coding	CPNE9	3	ENSP00000373343	9392	251
10587	ENSG00000182508	protein_coding	LHFPL1	X	ENSP00000361036	9391	251
10588	ENSG00000138668	protein_coding	HNRNPD	4	ENSP00000313199	9390	251
10589	ENSG00000073670	protein_coding	ADAM11	17	ENSP00000200557	9389	251
10590	ENSG00000138111	protein_coding	MFSD13A	10	ENSP00000238936	9388	251
10591	ENSG00000171815	protein_coding	PCDHB1	5	ENSP00000307234	9387	251
10592	ENSG00000168135	protein_coding	KCNJ4	22	ENSP00000306497	9386	251
10593	ENSG00000189127	protein_coding	ANKRD34B	5	ENSP00000339802	9385	251
10594	ENSG00000143921	protein_coding	ABCG8	2	ENSP00000272286	9384	251
10595	ENSG00000112031	protein_coding	MTRF1L	6	ENSP00000356202	9383	251
10596	ENSG00000004139	protein_coding	SARM1	17	ENSP00000468032	9382	251
10597	ENSG00000070423	protein_coding	RNF126	19	ENSP00000292363	9381	251
10598	ENSG00000164953	protein_coding	TMEM67	8	ENSP00000389998	9380	251
10599	ENSG00000130338	protein_coding	TULP4	6	ENSP00000356064	9379	251
10600	ENSG00000180901	protein_coding	KCTD2	17	ENSP00000312814	9378	251
10601	ENSG00000101213	protein_coding	PTK6	20	ENSP00000442460	9377	251
10602	ENSG00000161328	protein_coding	LRRC56	11	ENSP00000270115	9376	251
10603	ENSG00000166181	protein_coding	API5	11	ENSP00000431391	9375	251
10604	ENSG00000163930	protein_coding	BAP1	3	ENSP00000417132	9374	251
10605	ENSG00000066739	protein_coding	ATG2B	14	ENSP00000353010	9373	251
10606	ENSG00000159761	protein_coding	C16orf86	16	ENSP00000384117	9372	251
10607	ENSG00000120210	protein_coding	INSL6	9	ENSP00000371054	9371	251
10608	ENSG00000169330	protein_coding	MINAR1	15	ENSP00000307461	9370	251
10609	ENSG00000123552	protein_coding	USP45	6	ENSP00000333376	9369	251
10610	ENSG00000171121	protein_coding	KCNMB3	3	ENSP00000319370	9368	251
10611	ENSG00000214021	protein_coding	TTLL3	3	ENSP00000392549	9367	251
10612	ENSG00000187164	protein_coding	SHTN1	10	ENSP00000347532	9366	251
10613	ENSG00000160783	protein_coding	PMF1	1	ENSP00000357256	9365	251
10614	ENSG00000128731	protein_coding	HERC2	15	ENSP00000261609	9364	251
10615	ENSG00000198453	protein_coding	ZNF568	19	ENSP00000481819	9363	251
10616	ENSG00000198930	protein_coding	CSAG1	X	ENSP00000359310	9362	251
10617	ENSG00000111231	protein_coding	GPN3	12	ENSP00000442770	9361	251
10618	ENSG00000145626	protein_coding	UGT3A1	5	ENSP00000274278	9360	251
10619	ENSG00000176723	protein_coding	ZNF843	16	ENSP00000322899	9359	251
10620	ENSG00000270231	protein_coding	NBPF8	1	NA	9358	251
10621	ENSG00000106537	protein_coding	TSPAN13	7	ENSP00000262067	9357	251
10622	ENSG00000171346	protein_coding	KRT15	17	ENSP00000254043	9356	251
10623	ENSG00000128322	protein_coding	IGLL1	22	ENSP00000329312	9355	251
10624	ENSG00000113456	protein_coding	RAD1	5	ENSP00000371469	9354	251
10625	ENSG00000129295	protein_coding	DNAAF11	8	ENSP00000484634	9353	251
10626	ENSG00000172782	protein_coding	FADS6	17	ENSP00000481684	9352	251
10627	ENSG00000162374	protein_coding	ELAVL4	1	ENSP00000349594	9351	251
10628	ENSG00000233927	protein_coding	RPS28	19	ENSP00000472469	9350	251
10629	ENSG00000181781	protein_coding	ODF3L2	19	ENSP00000318029	9349	251
10630	ENSG00000175309	protein_coding	PHYKPL	5	ENSP00000310978	9348	251
10631	ENSG00000179698	protein_coding	WDR97	8	ENSP00000320648	9347	251
10632	ENSG00000170291	protein_coding	ELP5	17	ENSP00000379869	9346	251
10633	ENSG00000156990	protein_coding	RPUSD3	3	ENSP00000373331	9345	251
10634	ENSG00000120669	protein_coding	SOHLH2	13	ENSP00000369210	9344	251
10635	ENSG00000162426	protein_coding	SLC45A1	1	ENSP00000289877	9343	251
10636	ENSG00000153820	protein_coding	SPHKAP	2	ENSP00000375909	9342	251
10637	ENSG00000178795	protein_coding	GDPD4	11	ENSP00000320815	9341	251
10638	ENSG00000112584	protein_coding	FAM120B	6	ENSP00000440125	9340	251
10639	ENSG00000221994	protein_coding	ZNF630	X	ENSP00000393163	9339	251
